Category,Latitude,Longitude
Residential,27.7524937,85.3423065
Residential,27.7524543,85.3421222
Residential,27.7524625,85.3422681
Residential,27.7524532,85.3445921
Residential,27.7500518,85.3407872
Residential,27.7501551,85.3408278
Residential,27.7500597,85.3408231
Residential,27.7501243,85.3417217
Residential,27.749993,85.3412027
Residential,27.7542514,85.3474686
Residential,27.7561837,85.3468417
Residential,27.7539977,85.3464811
Residential,27.7540019,85.3460996
Residential,27.7538622,85.3461939
Residential,27.7538289,85.3460255
Residential,27.7580031,85.3489257
Residential,27.7514181,85.3441795
Residential,27.7558715,85.3486028
Residential,27.75601,85.3486463
Residential,27.7580467,85.349832
Residential,27.7585792,85.3497326
Residential,27.758636,85.3501949
Residential,27.7582938,85.3501334
Residential,27.7581676,85.3501364
Residential,27.7499496,85.3433459
Residential,27.7501779,85.3415832
Residential,27.7498958,85.3426173
Residential,27.7492294,85.340989
Residential,27.7557616,85.3481475
Residential,27.7560327,85.3469863
Residential,27.7557001,85.3476124
Residential,27.7508058,85.3439372
Residential,27.75584,85.3474824
Residential,27.7498984,85.3440316
Residential,27.7514308,85.3450466
Residential,27.7549621,85.3471026
Residential,27.7510233,85.3439435
Residential,27.7558924,85.346899
Residential,27.7501218,85.3441065
Residential,27.7553028,85.347376
Residential,27.7557438,85.34745
Residential,27.7535547,85.3463137
Residential,27.7535714,85.3457305
Residential,27.7534913,85.3459217
Residential,27.7531109,85.3464478
Residential,27.7505109,85.3425916
Residential,27.7557691,85.3465789
Residential,27.7560968,85.3461533
Residential,27.7558045,85.3462773
Residential,27.7557964,85.3466351
Residential,27.7557832,85.3466562
Residential,27.7560675,85.3464181
Residential,27.7560365,85.3463668
Residential,27.7555405,85.3462144
Residential,27.7548794,85.3455959
Residential,27.7555927,85.3464285
Residential,27.755813,85.3466246
Residential,27.7581505,85.3497764
Residential,27.7580172,85.3494047
Residential,27.7578154,85.3501323
Residential,27.7573549,85.3493882
Residential,27.7584715,85.3500118
Residential,27.7558365,85.3485516
Residential,27.7554253,85.3480823
Residential,27.756019,85.3487818
Residential,27.7556384,85.3480932
Residential,27.7556469,85.3482053
Residential,27.7557248,85.3484173
Residential,27.7600409,85.3494569
Residential,27.760037,85.3495142
Residential,27.7596493,85.3500281
Residential,27.7601435,85.3495759
Residential,27.7543542,85.339198
Residential,27.7544417,85.340031
Residential,27.7542718,85.3398583
Residential,27.749631,85.3445563
Residential,27.748847,85.3411757
Residential,27.7485256,85.340824
Residential,27.7486352,85.3413
Residential,27.7488106,85.3414172
Residential,27.7484665,85.3408622
Residential,27.7489575,85.3411264
Residential,27.7537473,85.3407022
Residential,27.7544914,85.3394875
Residential,27.7541889,85.3394765
Residential,27.7532522,85.3407475
Residential,27.7599998,85.3503379
Residential,27.7594802,85.349495
Residential,27.7558092,85.3467468
Residential,27.7556462,85.3468903
Residential,27.7555877,85.3471751
Residential,27.7559148,85.3465634
Residential,27.7551049,85.3459157
Residential,27.7564522,85.3460478
Residential,27.7534601,85.3459332
Residential,27.7534699,85.3458632
Residential,27.7535175,85.3459016
Residential,27.7581085,85.3501395
Residential,27.7582807,85.3497309
Residential,27.7584986,85.3499483
Residential,27.7579062,85.3501516
Residential,27.7578419,85.3494901
Residential,27.7579546,85.3496527
Residential,27.7579921,85.3492984
Residential,27.7577236,85.350066
Residential,27.7572554,85.3496195
Residential,27.7580063,85.3497335
Residential,27.757175,85.3494247
Residential,27.7556808,85.3480057
Residential,27.7561741,85.3484597
Residential,27.7563352,85.3487308
Residential,27.7500798,85.3436941
Residential,27.7506732,85.3440442
Residential,27.7495061,85.3408
Residential,27.7487101,85.3418519
Residential,27.748689,85.3417114
Residential,27.7486583,85.3416865
Residential,27.7485586,85.3417409
Residential,27.7510038,85.3447843
Residential,27.7519132,85.345455
Residential,27.7510247,85.344712
Residential,27.751208,85.3450661
Residential,27.7528131,85.3418709
Residential,27.7533635,85.3415363
Residential,27.7524073,85.3423573
Residential,27.7528576,85.3435624
Residential,27.7524281,85.3424015
Residential,27.7527519,85.3420772
Residential,27.7502738,85.3422999
Residential,27.7502329,85.3422616
Residential,27.7502899,85.3423431
Residential,27.7556933,85.34813
Residential,27.7493922,85.3419526
Residential,27.7493101,85.3415737
Residential,27.7554674,85.3474694
Residential,27.7554748,85.3484337
Residential,27.756481,85.3468932
Residential,27.7569517,85.3471883
Residential,27.7513678,85.3421835
Residential,27.7504799,85.3417454
Residential,27.7499267,85.3415824
Residential,27.7505402,85.3415552
Residential,27.7497479,85.3414021
Residential,27.7498295,85.3407435
Residential,27.7497006,85.3410372
Residential,27.7500931,85.3419125
Residential,27.7499296,85.3409576
Residential,27.755267,85.3451622
Residential,27.7535551,85.3389811
Residential,27.7549374,85.3390333
Residential,27.7542324,85.3382398
Residential,27.7551428,85.3389422
Residential,27.7554319,85.3388263
Residential,27.7548465,85.3389244
Residential,27.7572784,85.3493705
Residential,27.7574969,85.3497572
Residential,27.7572651,85.3494666
Residential,27.7530901,85.3411475
Residential,27.7525781,85.3414583
Residential,27.7535819,85.3389037
Residential,27.7556481,85.3390299
Residential,27.7552511,85.3400109
Residential,27.7548479,85.3391255
Residential,27.7550821,85.3390407
Residential,27.7530919,85.3408766
Residential,27.7550134,85.3391971
Residential,27.7548191,85.3401437
Residential,27.755391,85.3387101
Residential,27.7572684,85.3491122
Residential,27.757508,85.3495143
Residential,27.7575543,85.3497523
Residential,27.7582646,85.3500695
Residential,27.7513218,85.3452617
Residential,27.7512215,85.3450937
Residential,27.7510892,85.3446275
Residential,27.7531092,85.3448643
Residential,27.7550707,85.3452127
Residential,27.75442,85.345545
Residential,27.7542016,85.3464986
Residential,27.7548967,85.3472345
Residential,27.7507956,85.3437938
Residential,27.7495644,85.3417971
Residential,27.7492262,85.3410733
Residential,27.749285,85.3417718
Residential,27.7489083,85.3420227
Residential,27.751095,85.345095
Residential,27.7503261,85.3451237
Residential,27.7506031,85.3452592
Residential,27.7505523,85.345103
Residential,27.750666,85.3445902
Residential,27.7505855,85.3446087
Residential,27.7504288,85.3444004
Residential,27.7508283,85.3447301
Residential,27.7498929,85.3454469
Residential,27.7499789,85.3452486
Residential,27.7512996,85.3453174
Residential,27.7518414,85.3456895
Residential,27.7510188,85.3452893
Residential,27.7537968,85.3433925
Residential,27.7537072,85.3444608
Residential,27.7536682,85.3442304
Residential,27.754313,85.339706
Residential,27.7533992,85.342336
Residential,27.7540459,85.3422511
Residential,27.7545915,85.3394769
Residential,27.7545089,85.3397312
Residential,27.7540557,85.342673
Residential,27.7540389,85.3441229
Residential,27.7538924,85.342604
Residential,27.7535889,85.3427129
Residential,27.754235,85.34429
Residential,27.7537768,85.342663
Residential,27.7536988,85.3425949
Residential,27.7504569,85.3418833
Residential,27.7515599,85.3435356
Residential,27.7548023,85.344513
Residential,27.7541985,85.3402348
Residential,27.7542058,85.3442344
Residential,27.7552766,85.3385236
Residential,27.7515518,85.3439237
Residential,27.7545249,85.3397666
Residential,27.7555677,85.339055
Residential,27.7514917,85.3438498
Residential,27.7515703,85.3441119
Residential,27.7548823,85.3389912
Residential,27.7543251,85.3424618
Residential,27.755084,85.3387748
Residential,27.7545464,85.3442366
Residential,27.7538177,85.3423022
Residential,27.7539754,85.3427449
Residential,27.7542134,85.3390508
Residential,27.7501219,85.3420232
Residential,27.7507415,85.343076
Residential,27.7507817,85.3438403
Residential,27.7497096,85.3421623
Residential,27.7549691,85.3468197
Residential,27.7549747,85.3468261
Residential,27.7549953,85.3468017
Residential,27.758993,85.3505849
Residential,27.7604721,85.3493935
Residential,27.755257,85.3471136
Residential,27.7552599,85.3472001
Residential,27.7549967,85.3473195
Residential,27.7599691,85.3515545
Residential,27.7563749,85.3477721
Residential,27.7561613,85.3486365
Residential,27.7562867,85.34808
Residential,27.7509825,85.3451198
Residential,27.7526489,85.3451617
Residential,27.7524424,85.3451514
Residential,27.7520156,85.3429247
Residential,27.756231,85.3457042
Residential,27.7559597,85.3471943
Residential,27.7551402,85.347218
Residential,27.7552409,85.346192
Residential,27.7561189,85.3466909
Residential,27.7548565,85.3462074
Residential,27.7556749,85.3474301
Residential,27.7556414,85.3472872
Residential,27.7550379,85.3454837
Residential,27.755258,85.3455844
Residential,27.7554107,85.3460936
Residential,27.7560159,85.3464634
Residential,27.7551028,85.3470258
Residential,27.7558486,85.3466956
Residential,27.7559435,85.346408
Residential,27.7547663,85.3460312
Residential,27.7556997,85.3464094
Residential,27.755645,85.3455868
Residential,27.7558221,85.3467029
Residential,27.7560825,85.3464489
Residential,27.7561502,85.3464392
Residential,27.7556489,85.3466489
Residential,27.7495336,85.344585
Residential,27.7496409,85.3444517
Residential,27.7518285,85.3450239
Residential,27.7505485,85.3453789
Residential,27.7508394,85.3454639
Residential,27.7507863,85.3453175
Residential,27.7515822,85.3454327
Residential,27.7517015,85.3456117
Residential,27.7513519,85.3454496
Residential,27.7506409,85.344775
Residential,27.7506198,85.3447936
Residential,27.7505678,85.34525
Residential,27.7596902,85.3508045
Residential,27.7600577,85.351535
Residential,27.7595962,85.3510316
Residential,27.7601651,85.3493787
Residential,27.7601949,85.349252
Residential,27.7492505,85.3406974
Residential,27.7490311,85.3407628
Residential,27.7489238,85.3406201
Residential,27.7486774,85.3407589
Residential,27.7490534,85.3407193
Residential,27.7491915,85.3407288
Residential,27.7490206,85.3406287
Residential,27.7513323,85.3441879
Residential,27.7514266,85.3439516
Residential,27.7524533,85.3450679
Residential,27.752748,85.3453201
Residential,27.7501593,85.3434623
Residential,27.7497713,85.3437616
Residential,27.7496237,85.3437014
Residential,27.7499176,85.3434804
Residential,27.7509299,85.3438315
Residential,27.7517678,85.345692
Residential,27.7520341,85.3458817
Residential,27.7520194,85.3457192
Residential,27.7503691,85.3447812
Residential,27.7515374,85.3455515
Residential,27.7505839,85.344749
Residential,27.7506218,85.3454809
Residential,27.7511269,85.3433456
Residential,27.7518643,85.3457691
Residential,27.7519613,85.3457637
Residential,27.7527373,85.3449437
Residential,27.7543404,85.3457029
Residential,27.7485437,85.3417466
Residential,27.7483661,85.3412958
Residential,27.7487564,85.3415958
Residential,27.7486552,85.34078
Residential,27.7553179,85.3473536
Residential,27.7548804,85.3468894
Residential,27.7552396,85.3473137
Residential,27.7552303,85.3473205
Residential,27.75582,85.3455167
Residential,27.7486467,85.3418778
Residential,27.7497063,85.3421595
Residential,27.7496192,85.3413803
Residential,27.7489315,85.3418357
Residential,27.7496658,85.34197
Residential,27.7487707,85.3421311
Residential,27.7485517,85.342333
Residential,27.7487052,85.3423274
Residential,27.7493122,85.3417606
Residential,27.7492107,85.3421191
Residential,27.7493028,85.3410688
Residential,27.7492038,85.3435533
Residential,27.7493306,85.3418125
Residential,27.7492862,85.3418617
Residential,27.7491857,85.3417155
Residential,27.748587,85.342017
Residential,27.7494715,85.3420925
Residential,27.7494059,85.3426822
Residential,27.750085,85.3423283
Residential,27.7489817,85.3418392
Residential,27.7514331,85.3427763
Residential,27.7487316,85.3419454
Residential,27.7499113,85.3424288
Residential,27.7509816,85.343345
Residential,27.7498333,85.3435867
Residential,27.7505431,85.344083
Residential,27.7503852,85.3428167
Residential,27.7505416,85.3424094
Residential,27.7499615,85.3419056
Residential,27.74963,85.3409202
Residential,27.7486883,85.34201
Residential,27.7488528,85.3418144
Residential,27.7492843,85.3418238
Residential,27.7489917,85.3420749
Residential,27.7489103,85.342151
Residential,27.7492599,85.341646
Residential,27.7499458,85.343368
Residential,27.754152,85.3470932
Residential,27.7541583,85.3476136
Residential,27.7547604,85.3480383
Residential,27.7551369,85.3477655
Residential,27.7552565,85.3475185
Residential,27.7556218,85.3485054
Residential,27.7544672,85.3476487
Residential,27.7557666,85.3481188
Residential,27.7561862,85.3475234
Residential,27.7543654,85.3479001
Residential,27.7537662,85.34723
Residential,27.7484537,85.341493
Residential,27.7485995,85.3416179
Residential,27.7485607,85.3418176
Residential,27.7482847,85.3417351
Residential,27.7484867,85.3414519
Residential,27.7484771,85.3414487
Residential,27.7543704,85.347568
Residential,27.7544388,85.3478645
Residential,27.7555045,85.3472727
Residential,27.7527299,85.3465668
Residential,27.7562381,85.3479207
Residential,27.7501137,85.3419886
Residential,27.7502918,85.3419151
Residential,27.7503469,85.3419809
Residential,27.7498516,85.3416756
Residential,27.7502077,85.3416901
Residential,27.7537055,85.3433415
Residential,27.7498482,85.3416864
Residential,27.7498585,85.3417192
Residential,27.7501889,85.3419166
Residential,27.750196,85.3421453
Residential,27.7503994,85.3417681
Residential,27.7499543,85.3416589
Residential,27.7499078,85.3410911
Residential,27.7503502,85.3416561
Residential,27.7505322,85.341584
Residential,27.751998,85.3412955
Residential,27.7520656,85.34013
Residential,27.7503892,85.3423949
Residential,27.7486765,85.3413132
Residential,27.7489344,85.3414122
Residential,27.7488529,85.3416749
Residential,27.7484132,85.3417571
Residential,27.7485791,85.3414156
Residential,27.7484758,85.341645
Residential,27.7488802,85.3409386
Residential,27.748846,85.341352
Residential,27.7484633,85.3410867
Residential,27.7484138,85.3415366
Residential,27.7485294,85.3412704
Residential,27.7488897,85.3414355
Residential,27.7487359,85.3413602
Residential,27.7486037,85.3415038
Residential,27.7483203,85.3416247
Residential,27.7486801,85.3416471
Residential,27.7485064,85.3416519
Residential,27.7484015,85.3419398
Residential,27.7487942,85.341123
Residential,27.7486768,85.3410096
Residential,27.7488196,85.3413422
Residential,27.7486349,85.3413235
Residential,27.7524362,85.3423131
Residential,27.7525398,85.3423797
Residential,27.7524585,85.3425037
Residential,27.7525012,85.3425156
Residential,27.7524564,85.3409117
Residential,27.7514682,85.343565
Residential,27.751788,85.3441419
Residential,27.752342,85.3422826
Residential,27.7596637,85.3493022
Residential,27.7524303,85.3440323
Residential,27.7524581,85.3414553
Residential,27.7605584,85.3500197
Residential,27.7599801,85.3504704
Residential,27.7599496,85.3489623
Residential,27.7601908,85.3504883
Residential,27.7599821,85.3502308
Residential,27.7602298,85.3496299
Residential,27.7489269,85.3415083
Residential,27.7553931,85.3435592
Residential,27.7557971,85.3434096
Residential,27.7521806,85.3438259
Residential,27.7520302,85.3442246
Residential,27.7513338,85.3433777
Residential,27.752394,85.3404002
Residential,27.7518431,85.34311
Residential,27.751875,85.343125
Residential,27.7521299,85.3434359
Residential,27.7517665,85.3433384
Residential,27.751913,85.343824
Residential,27.7523575,85.3435932
Residential,27.7601544,85.3505118
Residential,27.7601599,85.3495834
Residential,27.7598511,85.3511697
Residential,27.7718615,85.3500172
Residential,27.7601116,85.3503628
Residential,27.7601298,85.3495963
Residential,27.7601998,85.3495909
Residential,27.748905,85.3405969
Residential,27.7489696,85.3409172
Residential,27.7603968,85.3503536
Residential,27.7485431,85.3413567
Residential,27.7485712,85.3410609
Residential,27.7484693,85.3412624
Residential,27.748907,85.341092
Residential,27.748814,85.3416148
Residential,27.748467,85.3417118
Residential,27.7487366,85.3413559
Residential,27.7489827,85.341515
Residential,27.7487603,85.3411883
Residential,27.7484362,85.3414704
Residential,27.7485093,85.3415291
Residential,27.7486367,85.3416353
Residential,27.7514015,85.3455091
Residential,27.7512534,85.3440365
Residential,27.7523583,85.3445531
Residential,27.7513677,85.3436729
Residential,27.7513429,85.3443314
Residential,27.7523876,85.3450151
Residential,27.7527784,85.3444923
Residential,27.7516754,85.3454792
Residential,27.7505845,85.344767
Residential,27.7526717,85.3451167
Residential,27.7523881,85.3445982
Residential,27.7516151,85.3453966
Residential,27.7507171,85.3441695
Residential,27.7510313,85.3437866
Residential,27.7524407,85.3450033
Residential,27.7524793,85.3450563
Residential,27.7526745,85.345355
Residential,27.7526021,85.3451507
Residential,27.7525983,85.3448849
Residential,27.751132,85.3450563
Residential,27.7525792,85.3446471
Residential,27.7523768,85.3444948
Residential,27.7511674,85.3441769
Residential,27.7507678,85.3442298
Residential,27.7513193,85.343439
Residential,27.7514526,85.3440856
Residential,27.7493089,85.3452319
Residential,27.7517628,85.3443112
Residential,27.7513576,85.3440486
Residential,27.7512409,85.3440555
Residential,27.7514728,85.3437809
Residential,27.7508163,85.3448361
Residential,27.7512985,85.3437237
Residential,27.7514673,85.3434889
Residential,27.7529641,85.3421686
Residential,27.7491673,85.3407782
Residential,27.7488404,85.3406102
Residential,27.7507906,85.3414988
Residential,27.7523981,85.342838
Residential,27.7509057,85.3425093
Residential,27.7512643,85.3421997
Residential,27.7511827,85.3421177
Residential,27.7522389,85.3406864
Residential,27.752,85.3415145
Residential,27.752,85.3416022
Residential,27.7524064,85.3415143
Residential,27.7521281,85.3414849
Residential,27.7502139,85.3412835
Residential,27.751283,85.3417542
Residential,27.7524081,85.3411827
Residential,27.748726,85.3418725
Residential,27.7491617,85.3418851
Residential,27.7490079,85.3424033
Residential,27.7492717,85.3407383
Residential,27.7485891,85.3420894
Residential,27.7488536,85.3417385
Residential,27.7494531,85.3408764
Residential,27.7599692,85.350912
Residential,27.7520303,85.3426427
Residential,27.7504184,85.3417022
Residential,27.7518128,85.342329
Residential,27.7556392,85.3479461
Residential,27.7558666,85.3488431
Residential,27.7543416,85.3475445
Residential,27.7558104,85.3483363
Residential,27.7485214,85.341682
Residential,27.748719,85.3416299
Residential,27.74885,85.3416347
Residential,27.7487743,85.3416581
Residential,27.748394,85.341441
Residential,27.7485129,85.3405721
Residential,27.7488193,85.3411695
Residential,27.7485352,85.3409634
Residential,27.7486251,85.3411368
Residential,27.7486056,85.3409775
Residential,27.7486733,85.3413571
Residential,27.7486234,85.3412664
Residential,27.7486188,85.3416206
Residential,27.7487773,85.3406083
Residential,27.748498,85.340936
Residential,27.7483213,85.3416589
Residential,27.7553658,85.3418779
Residential,27.7521719,85.3405704
Residential,27.7484643,85.3417332
Residential,27.7560186,85.3441149
Residential,27.7532883,85.3469733
Residential,27.7543401,85.3477653
Residential,27.7555076,85.3482315
Residential,27.7598452,85.3496679
Residential,27.7601516,85.3505584
Residential,27.7524154,85.3416923
Residential,27.7528631,85.3462119
Residential,27.7522333,85.3426439
Residential,27.7514464,85.342192
Residential,27.7513009,85.3421068
Residential,27.7511644,85.3423168
Residential,27.7523475,85.3410285
Residential,27.7498208,85.3408883
Residential,27.7505076,85.341539
Residential,27.7497519,85.3409552
Residential,27.7498396,85.3415048
Residential,27.7504367,85.3415356
Residential,27.7512233,85.3421839
Residential,27.7514798,85.3417596
Residential,27.7504193,85.3414605
Residential,27.750562,85.3415608
Residential,27.749885,85.3414167
Residential,27.7503742,85.342123
Residential,27.7521548,85.3435688
Residential,27.7576113,85.3478617
Residential,27.7528275,85.3459978
Residential,27.7569251,85.3493962
Residential,27.7526361,85.3458885
Residential,27.7523317,85.3436132
Residential,27.7517887,85.3430592
Residential,27.7504001,85.3414296
Residential,27.7524949,85.3436047
Residential,27.7569371,85.3491737
Residential,27.7571709,85.348064
Residential,27.7499262,85.3411897
Residential,27.7525177,85.3412308
Residential,27.7530104,85.3459384
Residential,27.753066,85.3460673
Residential,27.751689,85.3437728
Residential,27.7524597,85.3433038
Residential,27.7516691,85.3430726
Residential,27.7520009,85.3434791
Residential,27.7520078,85.3436995
Residential,27.7520996,85.3433957
Residential,27.7518265,85.3435575
Residential,27.75209,85.343725
Residential,27.7516363,85.3435962
Residential,27.7566514,85.3493663
Residential,27.7530226,85.3462085
Residential,27.7566275,85.3482506
Residential,27.7570053,85.3486447
Residential,27.7563283,85.3485989
Residential,27.7524545,85.3436187
Residential,27.7570037,85.3485017
Residential,27.7573203,85.3488124
Residential,27.7571237,85.3489661
Residential,27.7571566,85.3489126
